ProductID,Name,Description,OrderCode,Brand,Size,Qty,Value,Discount,ValueIncVAT,ValueExcVAT,TotCost,Margin,MarginPerc
2152615,Permanente 3000 Azul c-003,Permanente 3000 Azul c-003,,,,3,10.80000,0.00000,10.80000,8.94000,4.92000,4.02000,0.44966
2152621,Permanente 3000 Azul claro C-010,Permanente 3000 Azul claro C-010,,,,2,7.20000,0.00000,7.20000,5.95000,3.36000,2.59000,0.43529
2152618,Permanente 3000 Gris c-012,Permanente 3000 Gris c-012,,,,1,3.60000,0.00000,3.60000,2.98000,1.68000,1.30000,0.43624
2152625,Permanente 3000 Naranja C-006,Permanente 3000 Naranja C-006,,,,2,7.20000,-1.00000,8.20000,6.79000,3.36000,3.43000,0.50515
2152611,Permanente 3000 Negro c-001,Permanente 3000 Negro c-001,,,,23,82.80000,0.00000,82.80000,68.54000,37.72000,30.82000,0.44966
2152614,Permanente 3000 Rojo c-002,Permanente 3000 Rojo c-002,,,,2,7.20000,0.00000,7.20000,5.96000,3.28000,2.68000,0.44966
2152619,Permanente 3000 Verde claro C-011,Permanente 3000 Verde claro C-011,,,,1,3.60000,0.00000,3.60000,2.98000,1.68000,1.30000,0.43624
2152644,Permanente 500 Azul C-003,Permanente 500 Azul C-003,,,,1,5.05000,0.00000,5.05000,4.17000,2.09000,2.08000,0.49880
2152641,Permanente 500 Negro C-001,Permanente 500 Negro C-001,,,,5,25.25000,0.00000,25.25000,20.85000,10.30000,10.55000,0.50600
2152643,Permanente 500 Verde C-004,Permanente 500 Verde C-004,,,,1,5.05000,0.00000,5.05000,4.17000,2.09000,2.08000,0.49880
2154259,Permanente Drawing Pen 0.8,Permanente Drawing Pen 0.8,,,,2,6.70000,0.00000,6.70000,5.54000,2.14000,3.40000,0.61372
2152673,Permanente Ecoline Rojo,Permanente Ecoline Rojo,,,,1,3.00000,0.00000,3.00000,2.48000,1.50000,0.98000,0.39516
2152719,Permanente Fine point Azul,Permanente Fine point Azul,,,,2,3.98000,0.00000,3.98000,3.28000,2.66000,0.62000,0.18902
2152716,Permanente Fine point Negro,Permanente Fine point Negro,,,,7,13.93000,0.00000,13.93000,11.48000,9.31000,2.17000,0.18902
2152720,Permanente Fine point Rojo,Permanente Fine point Rojo,,,,3,5.97000,0.00000,5.97000,4.92000,3.99000,0.93000,0.18902
2152679,Permanente Lumocolor Azul F,Permanente Lumocolor Azul F,,,,3,7.65000,0.00000,7.65000,6.33000,2.67000,3.66000,0.57820
2152682,Permanente Lumocolor Azul M,Permanente Lumocolor Azul M,,,,3,7.65000,0.00000,7.65000,6.33000,2.67000,3.66000,0.57820
2152691,Permanente Lumocolor Negro M,Permanente Lumocolor Negro M,,,,8,20.40000,0.00000,20.40000,16.88000,7.12000,9.76000,0.57820
2152690,Permanente Lumocolor Negro S,Permanente Lumocolor Negro S,,,,11,28.05000,0.00000,28.05000,23.21000,11.77000,11.44000,0.49289
2155753,Permanente Metallic Fine Dorado,Permanente Metallic Fine Dorado,,,,4,8.20000,0.00000,8.20000,6.76000,3.44000,3.32000,0.49112
2155750,Permanente Metallic Fine Plata,Permanente Metallic Fine Plata,,,,3,6.15000,0.00000,6.15000,5.07000,2.58000,2.49000,0.49112
2154249,Permanente Pigment Liner 0.2,Permanente Pigment Liner 0.2,,,,4,11.80000,0.00000,11.80000,9.76000,5.96000,3.80000,0.38934
2175478,Permanente Pigment Liner 0.4,Permanente Pigment Liner 0.4,,,,1,2.95000,0.00000,2.95000,2.44000,1.49000,0.95000,0.38934
2175499,Permanente Pigment Liner 0.8,Permanente Pigment Liner 0.8,,,,1,2.95000,0.00000,2.95000,2.44000,1.49000,0.95000,0.38934
2152728,Permanente Super Color Blanco M,Permanente Super Color Blanco M,,,,2,10.40000,0.00000,10.40000,8.60000,4.36000,4.24000,0.49302
2151611,Pilas Duracell AA x4,Pilas Duracell AA x4,,,,1,5.45000,0.00000,5.45000,4.50000,2.64000,1.86000,0.41333
2151606,Pilas Duracell AAA x4,Pilas Duracell AAA x4,,,,1,5.20000,0.00000,5.20000,4.30000,2.61000,1.69000,0.39302
2151597,Pilas Panasonic AAA x4,Pilas Panasonic AAA x4,,,,1,2.30000,0.00000,2.30000,1.90000,1.15000,0.75000,0.39474
2181105,Pilot Super Color Dorado,Pilot Super Color Dorado,,,,2,8.50000,0.00000,8.50000,7.02000,4.24000,2.78000,0.39601
2181104,Pilot Super Color Plateado,Pilot Super Color Plateado,,,,2,8.50000,0.00000,8.50000,7.02000,4.24000,2.78000,0.39601
2152001,Pincel Artes 1,Pincel Artes 1,,,,1,0.75000,0.00000,0.75000,0.62000,0.31000,0.31000,0.50000
2152007,Pincel Artes 9,Pincel Artes 9,,,,1,1.35000,0.00000,1.35000,1.12000,0.86000,0.26000,0.23214
2152014,Pincel Giotto Il Pennellotto,Pincel Giotto Il Pennellotto,,,,4,7.00000,0.00000,7.00000,5.80000,1.76000,4.04000,0.69655
2151997,Pincel JOVI 5,Pincel JOVI 5,,,,1,0.75000,0.00000,0.75000,0.62000,0.22000,0.40000,0.64516
2151988,Pincel JOVI 8,Pincel JOVI 8,,,,4,3.80000,0.00000,3.80000,3.16000,1.12000,2.04000,0.64557
2151985,Pincel JOVI 9,Pincel JOVI 9,,,,1,1.10000,0.00000,1.10000,0.91000,0.30000,0.61000,0.67033
2171314,Pintura La Pajarita Negro a-45 Super Acrilic,Pintura La Pajarita Negro a-45 Super Acrilic,,,,1,3.65000,0.00000,3.65000,3.65000,2.06000,1.59000,0.43562
2150634,Pinzas maderas 35mm 10 Pcs MP,Pinzas maderas 35mm 10 Pcs MP,,,,1,0.90000,0.00000,0.90000,0.74000,0.54000,0.20000,0.27027
2150623,Pistola silicona APLI ,Pistola silicona APLI ,,,,2,24.00000,0.00000,24.00000,19.84000,10.02000,9.82000,0.49496
2150616,Pizarra BIC Velleda 19x26 Azul,Pizarra BIC Velleda 19x26 Azul,,,,2,15.30000,0.00000,15.30000,12.64000,7.60000,5.04000,0.39873
2150618,Pizarra BIC Velleda 20x31,Pizarra BIC Velleda 20x31,,,,1,7.80000,0.00000,7.80000,6.45000,3.55000,2.90000,0.44961
2290494,Pizarra Board Master  M ,Pizarra Board Master  M ,,,,1,1.89000,0.84000,1.05000,0.87000,0.98000,-0.11000,-0.12644
2152732,Pizarra Board Master Azul M ,Pizarra Board Master Azul M ,,,,4,7.56000,0.00000,7.56000,6.25000,3.92000,2.33000,0.37280
2189557,Pizarra Board Master Negro M ,Pizarra Board Master Negro M ,,,,2,3.78000,0.00000,3.78000,3.12000,1.96000,1.16000,0.37179
2152733,Pizarra Board Master Rojo M ,Pizarra Board Master Rojo M ,,,,1,1.89000,0.00000,1.89000,1.56000,0.98000,0.58000,0.37179
2152763,Pizarra Velleda Azul,Pizarra Velleda Azul,,,,13,20.53000,0.00000,20.53000,16.96000,8.58000,8.38000,0.49410
2152765,Pizarra Velleda Negro,Pizarra Velleda Negro,,,,11,17.43000,0.00000,17.43000,14.40000,7.26000,7.14000,0.49583
2152757,Pizarra Velleda Rojo,Pizarra Velleda Rojo,,,,8,12.40000,0.00000,12.40000,10.24000,5.28000,4.96000,0.48438
2249499,Pizarra Velleda Verde,Pizarra Velleda Verde,,BIC,,1,1.55000,0.00000,1.55000,1.28000,0.66000,0.62000,0.48438
2154645,Plastico 20 cm,Plastico 20 cm,,,,3,1.65000,0.00000,1.65000,1.35000,0.63000,0.72000,0.53333
2151503,Plastilina Jovi 150g 71/02,Plastilina Jovi 150g 71/02,,,,3,4.35000,0.00000,4.35000,3.60000,2.67000,0.93000,0.25833
2151498,Plastilina Jovi 150g 71/05,Plastilina Jovi 150g 71/05,,,,3,4.35000,0.00000,4.35000,3.60000,2.67000,0.93000,0.25833
2151496,Plastilina Jovi 150g 71/12,Plastilina Jovi 150g 71/12,,,,2,2.90000,0.00000,2.90000,2.40000,1.78000,0.62000,0.25833
2151504,Plastilina Jovi 150g 71/15,Plastilina Jovi 150g 71/15,,,,2,2.90000,0.00000,2.90000,2.40000,1.78000,0.62000,0.25833
2151451,Plastilina Jovi 50g 70/01,Plastilina Jovi 50g 70/01,,,,12,9.60000,0.00000,9.60000,7.93000,3.60000,4.33000,0.54603
2151473,Plastilina Jovi 50g 70/02,Plastilina Jovi 50g 70/02,,,,2,1.60000,0.00000,1.60000,1.32000,0.60000,0.72000,0.54545
2151462,Plastilina Jovi 50g 70/05,Plastilina Jovi 50g 70/05,,,,1,0.80000,0.00000,0.80000,0.66000,0.30000,0.36000,0.54545
2151481,Plastilina Jovi 50g 70/07,Plastilina Jovi 50g 70/07,,,,2,1.60000,0.00000,1.60000,1.32000,0.60000,0.72000,0.54545
2151477,Plastilina Jovi 50g 70/08,Plastilina Jovi 50g 70/08,,,,4,3.20000,0.00000,3.20000,2.64000,1.20000,1.44000,0.54545
2151457,Plastilina Jovi 50g 70/10,Plastilina Jovi 50g 70/10,,,,2,1.60000,0.00000,1.60000,1.32000,0.60000,0.72000,0.54545
2151474,Plastilina Jovi 50g 70/13,Plastilina Jovi 50g 70/13,,,,1,0.80000,0.00000,0.80000,0.66000,0.30000,0.36000,0.54545
2151454,Plastilina Jovi 50g 70/14,Plastilina Jovi 50g 70/14,,,,1,0.80000,0.00000,0.80000,0.66000,0.30000,0.36000,0.54545
2151459,Plastilina Jovi 50g 70/15,Plastilina Jovi 50g 70/15,,,,4,3.20000,0.00000,3.20000,2.64000,1.20000,1.44000,0.54545
2151478,Plastilina Jovi 50g. 70/04,Plastilina Jovi 50g. 70/04,,,,3,2.40000,0.00000,2.40000,1.98000,0.90000,1.08000,0.54545
2261877,Plastilina Jovi 50g. 70/09,Plastilina Jovi 50g. 70/09,,,,2,1.60000,0.00000,1.60000,1.32000,0.60000,0.72000,0.54545
2261878,Plastilina Jovi 50g. 70/12,Plastilina Jovi 50g. 70/12,,,,1,0.80000,0.00000,0.80000,0.66000,0.30000,0.36000,0.54545
2151007,Plastilina JOVI 90/15 10  Barra,Plastilina JOVI 90/15 10  Barra,,,,10,40.60000,0.00000,40.60000,33.56000,16.50000,17.06000,0.50834
2151006,Plastilina JOVI 90/15 6  Barra,Plastilina JOVI 90/15 6  Barra,,,,7,22.40000,0.00000,22.40000,18.48000,7.91000,10.57000,0.57197
2151004,Plastilina JOVI 90/15 Barra,Plastilina JOVI 90/15 Barra,,,,2,11.10000,0.00000,11.10000,9.18000,4.90000,4.28000,0.46623
2153173,Pluma V pen Azul M,Pluma V pen Azul M,,,,2,7.70000,0.00000,7.70000,6.36000,3.42000,2.94000,0.46226
2153169,Pluma V pen Negro M,Pluma V pen Negro M,,,,2,7.70000,0.00000,7.70000,6.36000,3.42000,2.94000,0.46226
2159185,Plumier Doble Real Madrid,Plumier Doble Real Madrid,,,,1,18.79000,0.00000,18.79000,15.53000,11.46000,4.07000,0.26207
2151938,PLUS trio azul 5 u,PLUS trio azul 5 u,,,,1,2.40000,0.00000,2.40000,1.98000,0.42000,1.56000,0.78788
2151922,Pocket Avenir 20 pcs Ocean,Pocket Avenir 20 pcs Ocean,,,,2,3.90000,0.00000,3.90000,3.22000,1.84000,1.38000,0.42857
2151920,Pocket Avenir 20 pcs unicornio,Pocket Avenir 20 pcs unicornio,,,,1,1.95000,0.00000,1.95000,1.61000,0.92000,0.69000,0.42857
2155526,Point 68 Pack 10 brush,Point 68 Pack 10 brush,,,,1,14.65000,0.00000,14.65000,12.11000,6.94000,5.17000,0.42692
2155533,Point 88 Arty 24,Point 88 Arty 24,,,,1,21.29000,0.00000,21.29000,17.60000,12.81000,4.79000,0.27216
2156066,Point 88 Fine 0.4 88/19,Point 88 Fine 0.4 88/19,,,,1,1.30000,0.00000,1.30000,1.07000,0.52000,0.55000,0.51402
2155930,Point 88 Fine 0.4 88/32,Point 88 Fine 0.4 88/32,,,,1,1.30000,0.00000,1.30000,1.07000,0.52000,0.55000,0.51402
2155777,Point 88 Fine 0.4 88/36,Point 88 Fine 0.4 88/36,,,,2,2.60000,0.00000,2.60000,2.14000,1.04000,1.10000,0.51402
2156064,Point 88 Fine 0.4 88/40,Point 88 Fine 0.4 88/40,,,,1,1.30000,0.00000,1.30000,1.07000,0.52000,0.55000,0.51402
2155799,Point 88 Fine 0.4 88/41,Point 88 Fine 0.4 88/41,,,,1,1.30000,0.00000,1.30000,1.07000,0.52000,0.55000,0.51402
2156067,Point 88 Fine 0.4 88/44,Point 88 Fine 0.4 88/44,,,,1,1.30000,0.00000,1.30000,1.07000,0.52000,0.55000,0.51402
2155760,Point 88 Fine 0.4 88/46,Point 88 Fine 0.4 88/46,,,,6,7.80000,0.00000,7.80000,6.42000,3.12000,3.30000,0.51402
2156069,Point 88 Fine 0.4 88/54,Point 88 Fine 0.4 88/54,,,,1,1.30000,0.00000,1.30000,1.07000,0.52000,0.55000,0.51402
2156071,Point 88 Fine 0.4 88/56,Point 88 Fine 0.4 88/56,,,,3,3.90000,0.00000,3.90000,3.22000,1.56000,1.66000,0.51553
2155780,Point 88 Fine 0.4 88/63,Point 88 Fine 0.4 88/63,,,,2,2.60000,0.00000,2.60000,2.15000,1.04000,1.11000,0.51628
2159222,Pop it Unicornio,Pop it Unicornio,,,,1,10.25000,0.00000,10.25000,8.47000,5.20000,3.27000,0.38607
2157125,Porta Tarjeta Office Box Trans 90661,Porta Tarjeta Office Box Trans 90661,,,,1,1.10000,0.00000,1.10000,0.91000,0.29000,0.62000,0.68132
2156395,Portagoma Stitch,Portagoma Stitch,,,,10,11.50000,0.00000,11.50000,9.50000,3.00000,6.50000,0.68421
2156387,Portagomas Colorline  variado,Portagomas Colorline  variado,,,,1,2.15000,0.00000,2.15000,1.78000,1.12000,0.66000,0.37079
2205656,Post it 3M,Post it 3M,,,,13,17.55000,0.00000,17.55000,14.54000,10.66000,3.88000,0.26685
2163693,Post it mini,Post it mini,,,,7,3.50000,0.00000,3.50000,2.89000,0.70000,2.19000,0.75779
2158533,Praxton 100H A4 Cuadriculado 4 Taladros,Praxton 100H A4 Cuadriculado 4 Taladros,,,,6,23.10000,0.00000,23.10000,19.08000,7.38000,11.70000,0.61321
2158528,Praxton 100H A4 Horizontal 4 Taladros,Praxton 100H A4 Horizontal 4 Taladros,,,,1,2.75000,0.00000,2.75000,2.27000,1.23000,1.04000,0.45815
2157072,Pritt mark-it ,Pritt mark-it ,,,,2,4.20000,0.00000,4.20000,3.48000,1.98000,1.50000,0.43103
2160734,Problemas,Problemas,,,,2,3.50000,0.00000,3.50000,2.90000,1.98000,0.92000,0.31724
2159513,Purpurina 40x60,Purpurina 40x60,,,,4,7.80000,0.00000,7.80000,6.44000,4.32000,2.12000,0.32919
2150650,Puzzle tubo plus,Puzzle tubo plus,,,,2,19.60000,0.00000,19.60000,16.20000,10.32000,5.88000,0.36296
2163771,Recambio Artes unidad ,Recambio Artes unidad ,,,,2,1.50000,0.00000,1.50000,1.24000,0.70000,0.54000,0.43548
2154167,Recambio borrador Staedtler,Recambio borrador Staedtler,,,,1,0.95000,0.00000,0.95000,0.79000,0.36000,0.43000,0.54430
2154131,Recambio Cuchillo bisturí,Recambio Cuchillo bisturí,,,,2,2.00000,0.00000,2.00000,1.65000,0.42000,1.23000,0.74545
2154072,Recambio Frixion 0.7 Azul,Recambio Frixion 0.7 Azul,,,,7,31.15000,0.00000,31.15000,25.76000,19.60000,6.16000,0.23913
2154074,Recambio Frixion 0.7 Negro,Recambio Frixion 0.7 Negro,,,,5,22.25000,0.00000,22.25000,18.40000,14.00000,4.40000,0.23913
2154065,Recambio Frixion 0.7 Rojo,Recambio Frixion 0.7 Rojo,,,,2,8.90000,0.00000,8.90000,7.36000,5.60000,1.76000,0.23913
2154080,Recambio G2 0.7 Azul,Recambio G2 0.7 Azul,,,,3,5.40000,0.00000,5.40000,4.46000,2.22000,2.24000,0.50224
2154101,Recambio Pluma Pelikan 4001 Azul TP/6,Recambio Pluma Pelikan 4001 Azul TP/6,,,,2,2.40000,0.00000,2.40000,1.98000,1.00000,0.98000,0.49495
2154103,Recambio Pluma Pelikan 4001 Negro TP/6,Recambio Pluma Pelikan 4001 Negro TP/6,,,,2,2.40000,0.00000,2.40000,1.98000,1.00000,0.98000,0.49495
2151901,Regla Bismark 20 cm metal,Regla Bismark 20 cm metal,,,,7,11.55000,0.00000,11.55000,9.52000,3.85000,5.67000,0.59559
2151903,Regla Bismark 30 cm metal,Regla Bismark 30 cm metal,,,,1,2.50000,0.00000,2.50000,2.07000,0.72000,1.35000,0.65217
2162960,Regla de plástico 30 cm Serivan,Regla de plástico 30 cm Serivam,,,,5,3.40000,0.00000,3.40000,2.83000,1.21500,1.62000,0.57067
2151905,Regla Maped Flex 20 cm,Regla Maped Flex 20 cm,,,,1,1.90000,0.00000,1.90000,1.57000,0.83000,0.74000,0.47134
2151906,Regla Maped Flex 30 cm,Regla Maped Flex 30 cm,,,,2,4.00000,0.00000,4.00000,3.30000,1.80000,1.50000,0.45455
2155711,Rojo Fun 1.6,Rojo Fun 1.6,,,,9,6.30000,0.00000,6.30000,5.22000,1.77300,3.45000,0.66034
2153326,Roller Elegante Azul,Roller Elegante Azul,,,,1,2.15000,0.00000,2.15000,1.78000,1.15000,0.63000,0.35393
2163776,Roller MR 4.2x6m,Roller MR 4.2x6m,,,,7,13.65000,0.00000,13.65000,11.27000,5.25000,6.02000,0.53416
2161779,Rollo Termico Datafono  Fabri XL 80x80,Rollo Termico Datafono Fabri XL 80x80,,,,14,18.90000,0.00000,18.90000,15.62000,9.80000,5.82000,0.37260
2161768,Rollo Termico Datafono 57x30 Fabri pequeño,Rollo Termico Datafono 57x30 Fabri pequeño,,,,24,23.76000,0.00000,23.76000,19.63000,6.48000,13.15000,0.66989
2155701,Rosado Fun 1.6,Rosado Fun 1.6,,,,9,6.30000,0.00000,6.30000,5.22000,1.77300,3.45000,0.66034
2196942,Rotulador EDDING ROJO,,,Edding,,1,3.75000,0.00000,3.75000,3.75000,3.75000,0.00000,0.00000
2156363,Scotech Magic Tape,Scotech Magic Tape,,,,2,7.70000,0.00000,7.70000,6.36000,3.38000,2.98000,0.46855
2151523,Sello infantil MP Surtido PM194-27,Sello infantil MP Surtido PM194-27,,,,6,11.94000,0.00000,11.94000,9.84000,4.20000,5.64000,0.57317
2150427,Sello pegatina Stamper ,Sello pegatina Stamper ,,,,1,10.45000,0.00000,10.45000,8.64000,6.28000,2.36000,0.27315
2151525,Sello Personalizado,Sello Personalizado,,,,1,25.00000,0.00000,25.00000,20.66000,13.99000,6.67000,0.32285
2166065,Servicio 1 hora,Servicio 1 hora,,,,21,42.00000,0.93000,41.07000,33.89000,0.00000,33.89000,1.00000
2161796,Servicio Especial RolloT,Servicio Especial RolloT,,,,1,2.35000,0.00000,2.35000,1.94000,0.10000,1.84000,0.94845
2166066,Servicio mayor a 1 hora,Servicio mayor a 1 hora,,,,11,55.00000,-0.20000,55.20000,45.62000,0.00000,45.62000,1.00000
2166061,Servicio menor a 1 hora,Servicio menor a 1 hora,,,,205,205.00000,4.27000,200.73000,166.61000,0.00000,166.61000,1.00000
2151580,Set 3 reglas Maped Zurdos,Set 3 reglas Maped Zurdos,,,,1,3.20000,0.00000,3.20000,2.64000,1.69000,0.95000,0.35985
2156389,Set 4 Bluey,Set 4 Bluey,,,,2,5.10000,0.00000,5.10000,4.22000,2.50000,1.72000,0.40758
2151576,Set 4 reglas Bismark,Set 4 reglas Bismark,,,,2,6.30000,-1.55000,7.85000,6.48000,3.24000,3.24000,0.50000
2181095,Set 4 reglas Faibo,Set 4 reglas Faibo,,,,5,21.25000,0.00000,21.25000,17.55000,8.55000,9.00000,0.51282
2151578,Set 4 reglas Maped,Set 4 reglas Maped,,,,2,9.40000,1.55000,7.85000,6.48000,5.14000,1.34000,0.20679
2157335,Set de Pintura Marley Acrilica,Set de Pintura Marley Acrilica,,,,1,17.50000,0.00000,17.50000,14.46000,8.50000,5.96000,0.41217
2152021,Set Escritura 4 pcs PA980-11,Set Escritura 4 pcs PA980-11,,,,1,1.90000,0.00000,1.90000,1.57000,0.82000,0.75000,0.47771
2152019,Set Escritura 4 pcs PA980-13,Set Escritura 4 pcs PA980-13,,,,1,1.90000,0.00000,1.90000,1.57000,0.82000,0.75000,0.47771
2160865,Set Lego 7 Piezas,Set Lego 7 Piezas,,,,1,18.55000,0.00000,18.55000,15.33000,13.42000,1.91000,0.12459
2156546,Sharpener varios,Sharpener varios,,,,1,1.60000,0.00000,1.60000,1.32000,0.75000,0.57000,0.43182
2152965,Signo Azul,Signo Azul,,,,1,2.90000,0.00000,2.90000,2.40000,1.32000,1.08000,0.45000
2152964,Signo Dorado,Signo Dorado,,,,2,5.80000,0.00000,5.80000,4.80000,2.64000,2.16000,0.45000
2152962,Signo Plata,Signo Plata,,,,1,2.90000,0.00000,2.90000,2.40000,1.32000,1.08000,0.45000
2156319,Six notes Verde Fluorecente,Six notes Verde Fluorecente,,,,2,5.00000,0.00000,5.00000,4.14000,1.50000,2.64000,0.63768
2150489,Slime glow Tuban,Slime glow Tuban,,,,1,7.75000,-0.75000,8.50000,7.02000,4.15200,2.87000,0.40855
2162572,Sobre A4,Sobre A4,,,,70,17.50000,0.00000,17.50000,14.50000,8.40000,6.10000,0.42069
2162197,Sobre A4+,Sobre A4+,,,,87,21.75000,-0.50000,22.25000,18.45000,10.44000,8.01000,0.43415
2162577,Sobre A5 A-17495,Sobre A5 A-17495,,,,79,15.80000,0.00000,15.80000,13.13000,3.31800,9.81000,0.74730
2162552,Sobre Americano Open 115,Sobre Americano Open 115,,,,308,77.00000,0.00000,77.00000,63.75000,36.96000,26.79000,0.42024
2162576,Sobre Carta,Sobre Carta,,,,186,37.20000,-0.50000,37.70000,31.19000,7.81200,23.38000,0.74954
2157160,Sobre con cierre de Velcro. 180x250 A5 90426,Sobre con cierre de Velcro. 180x250 A5 90426,,,,10,10.50000,0.00000,10.50000,8.69000,5.00000,3.69000,0.42463
2189792,Sobre con cierre de Velcro. A4 90761,Sobre con cierre de Velcro. A4 90761,,,,38,51.30000,0.00000,51.30000,42.51000,30.78000,11.73000,0.27594
2150671,Sobre con tarjeta Plus Oro ,Sobre con tarjeta Plus Oro ,,,,7,13.65000,0.00000,13.65000,11.27000,6.61500,4.66000,0.41304
2150675,Sobre con tarjeta Plus Plata,Sobre con tarjeta Plus Plata,,,,14,27.30000,0.00000,27.30000,22.55000,13.23000,9.32000,0.41330
2150672,Sobre con tarjeta Plus Rojo,Sobre con tarjeta Plus Rojo,,,,5,9.75000,0.00000,9.75000,8.05000,4.72500,3.33000,0.41304
2157231,Sobre Mariola A4 con Solapa  1085,Sobre Mariola A4 con Solapa  1085,,,,3,3.45000,0.00000,3.45000,2.85000,1.11000,1.74000,0.61053
2157229,Sobre Plastico Velcro A4 Taladro.,Sobre Plastico Velcro A4 Taladro.,,,,10,19.00000,0.00000,19.00000,15.70000,6.40000,9.30000,0.59236
2157225,Sobre Velcro A4 Ref 90111 variado,Sobre Velcro A4 Ref 90111 variado,,,,72,90.00000,0.00000,90.00000,74.28000,43.20000,31.08000,0.41842
2163698,Sobre Visita,Sobre Visita,,,,58,5.80000,0.00000,5.80000,4.80000,2.32000,2.48000,0.51667
2156567,Soporte Maagenico MP Blanco,Soporte Maagenico MP Blanco,,,,1,2.15000,0.00000,2.15000,1.78000,1.20000,0.58000,0.32584
2205514,Stabilo  88/6 Pack 6,Stabilo  88/6 Pack 6,,,,1,5.75000,0.00000,5.75000,4.75000,3.29000,1.46000,0.30737
2205512,Stabilo Neon 88/6-1 Pack 6,Stabilo Neon 88/6-1 Pack 6,,,,1,5.75000,0.57000,5.18000,4.27000,3.29000,0.98000,0.22951
2150436,Stamp And Match,Stamp And Match,,,,2,21.10000,0.00000,21.10000,17.44000,14.66000,2.78000,0.15940
2160646,Stamper Dino 150,Stamper Dino 150,,,,4,24.60000,0.00000,24.60000,20.32000,14.64000,5.68000,0.27953
2160546,Stickers By Numbers Dino,Stickers By Numbers Dino,,,,4,8.60000,0.00000,8.60000,7.12000,6.52000,0.60000,0.08427
2156301,Stickn notes 76x76,Stickn notes 76x76,,,,5,10.00000,0.00000,10.00000,8.26000,2.05000,6.21000,0.75182
2156283,Sticky Notes PN149-01,Sticky Notes PN149-01,,,,2,5.00000,0.00000,5.00000,4.14000,1.12000,3.02000,0.72947
2156329,Sticky Notes Stitch variado,Sticky Notes Stitch variado,,,,1,11.65000,1.17000,10.48000,8.67000,4.75000,3.92000,0.45213
2163436,Subcarpeta Color Variado,Subcarpeta Color Variado,,,,10,3.50000,0.00000,3.50000,2.90000,1.70000,1.20000,0.41379
2225491,Subcarpetas Praxton Bicolor,Subcarpetas Praxton Bicolor,,,,9,4.05000,0.00000,4.05000,3.35000,1.16640,2.18000,0.65182
2225489,Subcarpetas Praxton colores,Subcarpetas Praxton colores,,,,9,4.05000,0.00000,4.05000,3.34000,1.19160,2.15000,0.64323
2153198,Super Grip 0.5 azul,Super Grip 0.5 azul,,,,2,3.78000,0.00000,3.78000,3.12000,1.70000,1.42000,0.45513
2153202,Super Grip 0.5 rojo,Super Grip 0.5 rojo,,,,2,3.78000,0.00000,3.78000,3.12000,1.70000,1.42000,0.45513
2153200,Super Grip 0.5 verde,Super Grip 0.5 verde,,,,1,1.89000,0.00000,1.89000,1.56000,0.85000,0.71000,0.45513
2154023,Super Grip M Azul,Super Grip M Azul,,,,26,54.74000,0.00000,54.74000,45.13000,17.42000,27.71000,0.61400
2154027,Super Grip M Azul claro,Super Grip M Azul claro,,,,1,1.99000,0.00000,1.99000,1.64000,0.67000,0.97000,0.59146
2154006,Super Grip M Negro,Super Grip M Negro,,,,7,13.93000,0.00000,13.93000,11.48000,4.69000,6.79000,0.59146
2154024,Super Grip M Rojo,Super Grip M Rojo,,,,1,1.99000,0.00000,1.99000,1.64000,0.67000,0.97000,0.59146
2154026,Super Grip M Verde Oscuro,Super Grip M Verde Oscuro,,,,1,1.99000,0.00000,1.99000,1.64000,0.67000,0.97000,0.59146
2157019,Super R6 6m,Super R6 6m,,,,13,39.65000,0.00000,39.65000,32.76000,21.84000,10.92000,0.33333
2243052,Superblock A5 Pasca 120H 90g,Superblock A5 Pasca 120H 90g,,,,3,14.25000,0.00000,14.25000,11.79000,8.22000,3.57000,0.30280
2163828,Supertite Spray,Supertite Spray,,,,1,1.99000,0.00000,1.99000,1.64000,0.95000,0.69000,0.42073
2154689,Swing Cool 275/116-8,Swing Cool 275/116-8,,,,6,9.00000,0.00000,9.00000,7.44000,4.92000,2.52000,0.33871
2154690,Swing Cool 275/125-8,Swing Cool 275/125-8,,,,2,3.00000,0.00000,3.00000,2.48000,1.64000,0.84000,0.33871
2154692,Swing Cool 275/129-8,Swing Cool 275/129-8,,,,3,4.50000,0.00000,4.50000,3.72000,2.46000,1.26000,0.33871
2154693,Swing Cool 275/140-8,Swing Cool 275/140-8,,,,2,3.00000,0.00000,3.00000,2.48000,1.64000,0.84000,0.33871
2154681,Swing Cool 275/24,Swing Cool 275/24,,,,8,12.00000,0.00000,12.00000,9.92000,6.56000,3.36000,0.33871
2154686,Swing Cool 275/33,Swing Cool 275/33,,,,2,3.00000,0.00000,3.00000,2.48000,1.64000,0.84000,0.33871
2154682,Swing Cool 275/54,Swing Cool 275/54,,,,3,4.50000,0.00000,4.50000,3.72000,2.46000,1.26000,0.33871
2154685,Swing Cool 275/55,Swing Cool 275/55,,,,2,3.00000,0.00000,3.00000,2.48000,1.64000,0.84000,0.33871
2156328,Taco de Notas Praxton 100x100,Taco de Notas Praxton 100x100,,,,1,2.85000,0.00000,2.85000,2.36000,1.42000,0.94000,0.39831
2160619,Taco N°3 MYRGA,Taco N°3 MYRGA,,,,1,1.99000,0.00000,1.99000,1.64000,0.98000,0.66000,0.40244
